codigo_ponto;perfuracao__data;perfuracao__profundidade_final_m;perfuracao__metodo;boca_do_tubo__data;boca_do_tubo__diametro_pol;profundidade_util__data;url_detalhe;html_local;imagem_origem_url;imagem_local;updated_at_utc
2900006840;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006840;data/raw/html_pocos/2900006840.html;;;2026-04-10T17:29:33.260631+00:00
2900006841;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006841;data/raw/html_pocos/2900006841.html;;;2026-04-10T17:29:33.654362+00:00
2900006841;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006841;data/raw/html_pocos/2900006841.html;;;2026-04-10T17:29:33.654362+00:00
2900006842;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006842;data/raw/html_pocos/2900006842.html;;;2026-04-10T17:29:34.054852+00:00
2900006842;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006842;data/raw/html_pocos/2900006842.html;;;2026-04-10T17:29:34.054852+00:00
2900006848;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006848;data/raw/html_pocos/2900006848.html;;;2026-04-10T17:29:34.450926+00:00
2900006848;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900006848;data/raw/html_pocos/2900006848.html;;;2026-04-10T17:29:34.450926+00:00
2900009601;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900009601;data/raw/html_pocos/2900009601.html;;;2026-04-10T17:29:34.850364+00:00
2900009601;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900009601;data/raw/html_pocos/2900009601.html;;;2026-04-10T17:29:34.850364+00:00
2900013347;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013347;data/raw/html_pocos/2900013347.html;;;2026-04-10T17:29:35.244661+00:00
2900013347;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013347;data/raw/html_pocos/2900013347.html;;;2026-04-10T17:29:35.244661+00:00
2900013348;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013348;data/raw/html_pocos/2900013348.html;;;2026-04-10T17:29:35.640073+00:00
2900013348;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013348;data/raw/html_pocos/2900013348.html;;;2026-04-10T17:29:35.640073+00:00
2900013349;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013349;data/raw/html_pocos/2900013349.html;;;2026-04-10T17:29:36.033175+00:00
2900013349;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013349;data/raw/html_pocos/2900013349.html;;;2026-04-10T17:29:36.033175+00:00
2900013350;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013350;data/raw/html_pocos/2900013350.html;;;2026-04-10T17:29:36.428353+00:00
2900013350;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013350;data/raw/html_pocos/2900013350.html;;;2026-04-10T17:29:36.428353+00:00
2900013351;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013351;data/raw/html_pocos/2900013351.html;;;2026-04-10T17:29:36.825381+00:00
2900013351;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013351;data/raw/html_pocos/2900013351.html;;;2026-04-10T17:29:36.825381+00:00
2900013352;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013352;data/raw/html_pocos/2900013352.html;;;2026-04-10T17:29:37.227645+00:00
2900013352;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013352;data/raw/html_pocos/2900013352.html;;;2026-04-10T17:29:37.227645+00:00
2900013354;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013354;data/raw/html_pocos/2900013354.html;;;2026-04-10T17:29:37.635065+00:00
2900013354;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013354;data/raw/html_pocos/2900013354.html;;;2026-04-10T17:29:37.635065+00:00
2900013356;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013356;data/raw/html_pocos/2900013356.html;;;2026-04-10T17:29:38.038439+00:00
2900013356;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013356;data/raw/html_pocos/2900013356.html;;;2026-04-10T17:29:38.038439+00:00
2900013357;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013357;data/raw/html_pocos/2900013357.html;;;2026-04-10T17:29:38.438735+00:00
2900013357;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013357;data/raw/html_pocos/2900013357.html;;;2026-04-10T17:29:38.438735+00:00
2900013358;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013358;data/raw/html_pocos/2900013358.html;;;2026-04-10T17:29:38.836610+00:00
2900013358;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013358;data/raw/html_pocos/2900013358.html;;;2026-04-10T17:29:38.836610+00:00
2900013359;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013359;data/raw/html_pocos/2900013359.html;;;2026-04-10T17:29:39.234015+00:00
2900013359;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013359;data/raw/html_pocos/2900013359.html;;;2026-04-10T17:29:39.234015+00:00
2900013360;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013360;data/raw/html_pocos/2900013360.html;;;2026-04-10T17:29:39.632786+00:00
2900013360;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013360;data/raw/html_pocos/2900013360.html;;;2026-04-10T17:29:39.632786+00:00
2900013361;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013361;data/raw/html_pocos/2900013361.html;;;2026-04-10T17:29:40.032467+00:00
2900013361;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013361;data/raw/html_pocos/2900013361.html;;;2026-04-10T17:29:40.032467+00:00
2900013362;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013362;data/raw/html_pocos/2900013362.html;;;2026-04-10T17:29:40.434023+00:00
2900013362;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013362;data/raw/html_pocos/2900013362.html;;;2026-04-10T17:29:40.434023+00:00
2900013363;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013363;data/raw/html_pocos/2900013363.html;;;2026-04-10T17:29:40.832402+00:00
2900013363;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013363;data/raw/html_pocos/2900013363.html;;;2026-04-10T17:29:40.832402+00:00
2900013364;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013364;data/raw/html_pocos/2900013364.html;;;2026-04-10T17:29:41.271009+00:00
2900013364;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013364;data/raw/html_pocos/2900013364.html;;;2026-04-10T17:29:41.271009+00:00
2900013365;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013365;data/raw/html_pocos/2900013365.html;;;2026-04-10T17:29:41.666888+00:00
2900013365;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013365;data/raw/html_pocos/2900013365.html;;;2026-04-10T17:29:41.666888+00:00
2900013366;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013366;data/raw/html_pocos/2900013366.html;;;2026-04-10T17:29:42.065277+00:00
2900013366;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013366;data/raw/html_pocos/2900013366.html;;;2026-04-10T17:29:42.065277+00:00
2900013553;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013553;data/raw/html_pocos/2900013553.html;;;2026-04-10T17:29:42.460573+00:00
2900013553;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013553;data/raw/html_pocos/2900013553.html;;;2026-04-10T17:29:42.460573+00:00
2900013555;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013555;data/raw/html_pocos/2900013555.html;;;2026-04-10T17:29:42.857031+00:00
2900013555;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013555;data/raw/html_pocos/2900013555.html;;;2026-04-10T17:29:42.857031+00:00
2900014295;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900014295;data/raw/html_pocos/2900014295.html;;;2026-04-10T17:29:43.250910+00:00
2900014295;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900014295;data/raw/html_pocos/2900014295.html;;;2026-04-10T17:29:43.250910+00:00
2900014296;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900014296;data/raw/html_pocos/2900014296.html;;;2026-04-10T17:29:43.646403+00:00
2900014296;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900014296;data/raw/html_pocos/2900014296.html;;;2026-04-10T17:29:43.646403+00:00
2900014298;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900014298;data/raw/html_pocos/2900014298.html;;;2026-04-10T17:29:44.040034+00:00
2900014298;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900014298;data/raw/html_pocos/2900014298.html;;;2026-04-10T17:29:44.040034+00:00
2900014299;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900014299;data/raw/html_pocos/2900014299.html;;;2026-04-10T17:29:44.437644+00:00
2900014299;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900014299;data/raw/html_pocos/2900014299.html;;;2026-04-10T17:29:44.437644+00:00
2900014300;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900014300;data/raw/html_pocos/2900014300.html;;;2026-04-10T17:29:44.839460+00:00
2900014300;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900014300;data/raw/html_pocos/2900014300.html;;;2026-04-10T17:29:44.839460+00:00
2900014301;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900014301;data/raw/html_pocos/2900014301.html;;;2026-04-10T17:29:45.234580+00:00
2900014301;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900014301;data/raw/html_pocos/2900014301.html;;;2026-04-10T17:29:45.234580+00:00
2900014303;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900014303;data/raw/html_pocos/2900014303.html;;;2026-04-10T17:29:45.631059+00:00
2900014303;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900014303;data/raw/html_pocos/2900014303.html;;;2026-04-10T17:29:45.631059+00:00
2900014322;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900014322;data/raw/html_pocos/2900014322.html;;;2026-04-10T17:29:46.026606+00:00
2900014322;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900014322;data/raw/html_pocos/2900014322.html;;;2026-04-10T17:29:46.026606+00:00
2900014323;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900014323;data/raw/html_pocos/2900014323.html;;;2026-04-10T17:29:46.427814+00:00
2900014323;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900014323;data/raw/html_pocos/2900014323.html;;;2026-04-10T17:29:46.427814+00:00
2900014324;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900014324;data/raw/html_pocos/2900014324.html;;;2026-04-10T17:29:46.827588+00:00
2900014324;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900014324;data/raw/html_pocos/2900014324.html;;;2026-04-10T17:29:46.827588+00:00
2900020602;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900020602;data/raw/html_pocos/2900020602.html;;;2026-04-10T17:29:47.226115+00:00
2900020602;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900020602;data/raw/html_pocos/2900020602.html;;;2026-04-10T17:29:47.226115+00:00
2900022071;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022071;data/raw/html_pocos/2900022071.html;;;2026-04-10T17:29:47.624664+00:00
2900022071;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022071;data/raw/html_pocos/2900022071.html;;;2026-04-10T17:29:47.624664+00:00
2900022239;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022239;data/raw/html_pocos/2900022239.html;;;2026-04-10T17:29:48.026638+00:00
2900022239;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022239;data/raw/html_pocos/2900022239.html;;;2026-04-10T17:29:48.026638+00:00
2900022240;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022240;data/raw/html_pocos/2900022240.html;;;2026-04-10T17:29:48.421042+00:00
2900022240;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022240;data/raw/html_pocos/2900022240.html;;;2026-04-10T17:29:48.421042+00:00
2900022241;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022241;data/raw/html_pocos/2900022241.html;;;2026-04-10T17:29:48.820006+00:00
2900022241;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022241;data/raw/html_pocos/2900022241.html;;;2026-04-10T17:29:48.820006+00:00
2900022242;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022242;data/raw/html_pocos/2900022242.html;;;2026-04-10T17:29:49.218419+00:00
2900022242;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022242;data/raw/html_pocos/2900022242.html;;;2026-04-10T17:29:49.218419+00:00
2900022243;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022243;data/raw/html_pocos/2900022243.html;;;2026-04-10T17:29:49.615908+00:00
2900022243;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022243;data/raw/html_pocos/2900022243.html;;;2026-04-10T17:29:49.615908+00:00
2900022244;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022244;data/raw/html_pocos/2900022244.html;;;2026-04-10T17:29:50.012589+00:00
2900022244;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022244;data/raw/html_pocos/2900022244.html;;;2026-04-10T17:29:50.012589+00:00
2900022245;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022245;data/raw/html_pocos/2900022245.html;;;2026-04-10T17:29:50.452052+00:00
2900022245;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022245;data/raw/html_pocos/2900022245.html;;;2026-04-10T17:29:50.452052+00:00
2900023837;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900023837;data/raw/html_pocos/2900023837.html;;;2026-04-10T17:29:50.852263+00:00
2900023837;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900023837;data/raw/html_pocos/2900023837.html;;;2026-04-10T17:29:50.852263+00:00
2900023838;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900023838;data/raw/html_pocos/2900023838.html;;;2026-04-10T17:29:51.252479+00:00
2900023838;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900023838;data/raw/html_pocos/2900023838.html;;;2026-04-10T17:29:51.252479+00:00
2900023839;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900023839;data/raw/html_pocos/2900023839.html;;;2026-04-10T17:29:51.649615+00:00
2900023839;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900023839;data/raw/html_pocos/2900023839.html;;;2026-04-10T17:29:51.649615+00:00
2900023840;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900023840;data/raw/html_pocos/2900023840.html;;;2026-04-10T17:29:52.045340+00:00
2900023840;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900023840;data/raw/html_pocos/2900023840.html;;;2026-04-10T17:29:52.045340+00:00
2900023841;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900023841;data/raw/html_pocos/2900023841.html;;;2026-04-10T17:29:52.441885+00:00
